DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
ARE,BOG,600,2674,10699007
ARE,BOG,1,7182,28465607
ARE,BOG,1,270836,1073476255
ARE,BOG,5500,1018,4148795
ARE,BOG,78300,13470,54851223
ARE,BOG,1937,30422,120577745
ARE,BOG,8,5511,21843234
ARE,BOG,3000,1329,5439730
ARE,BOG,64800,11122,44414154
ARE,BOG,676145,117418,468615411
ARE,BOG,22360,4151,16507067
ARE,BOG,60,44,181699
ARE,BOG,12960,10370,41933662
ARE,BOG,802,5012,20190492
ARE,BOG,2080,15548,62445567
ARE,BOG,1738,10428,42047584
ARE,BOG,375,2738,10991330
ARE,BOG,684,3680,14778794
ARE,BOG,688,9888,39134430
ARE,BOG,2,6,23905
ARE,BOG,8,102,403693
ARE,BOG,68,1919,7593971
ARE,BOG,31,639,2530915
ARE,BOG,26,175,693006
ARE,BOG,120,45056,182934118
ARE,BOG,2,23,90791
ARE,BOG,324,2025,8049557
ARE,BOG,1280,6144,25048412
ARE,BOG,1,1,4037
ARE,BOG,3084,21199,84725756
ARE,BOG,58,304,1222776
ARE,BOG,1356,8097,32185371
ARE,BOG,50,226,895767
ARE,BOG,1530,9089,36123464
ARE,BOG,2104,10584,41950425
ARE,BOG,471,2590,10297471
ARE,BOG,9050,4073,16143621
ARE,BOG,2160,475,1883488
ARE,BOG,1925,598,2365757
ARE,BOG,12400,1744,7040859
ARE,BOG,111520,29573,119391012
ARE,BOG,2244,1613,6511180
ARE,BOG,231,20096,82726993
ARE,BOG,61,7898,32512828
ARE,BOG,6,9918,40804047
ARE,BOG,1050,116,468577
ARE,BOG,15525,2358,9654278
ARE,BOG,420,798,3255010
ARE,BOG,14900,2591,10454140
ARE,BOG,1600,310,1253144
ARE,BOG,60,339,1343650
ARE,BOG,648,2646,10487606
ARE,BOG,1293,2964,12074026
ARE,BOG,4000,12004,48984895
ARE,BOG,2,1,4114
ARE,BOG,4180,12934,52154286
ARE,BOG,2,1,4060
ARE,BOG,440,2047,8354749
ARE,BOG,2460,6366,25975481
ARE,BOG,315,824,3351297
ARE,BOG,50,279,1133228
ARE,BOG,2750,15535,63234273
ARE,BOG,800,120,480607
ARE,BOG,32800,4920,19704895
ARE,BOG,5075,1176,4743784
ARE,BOG,77750,10848,43120584
ARE,BOG,350,0,1396
ARE,BOG,48525,11646,47284507
ARE,BOG,3885,5050,20505788
ARE,BOG,7482,13175,53492963
ARE,BOG,190,439,1782000
ARE,BOG,768,1452,5893389
ARE,BOG,116880,31581,126253599
ARE,BOG,200,424,1721504
ARE,BOG,375,94,380639
ARE,BOG,120,18,73083
ARE,BOG,12,36,146165
ARE,BOG,180,41,165654
ARE,BOG,1600,208,841799
ARE,BOG,62400,8611,34850474
ARE,BOG,29400,4763,19275576
ARE,BOG,32550,5343,21437764
ARE,BOG,221700,44864,181936760
ARE,BOG,680,618,2509913
ARE,BOG,10225,4016,16249124
ARE,BOG,10,30,121974
ARE,BOG,32775,11392,45179104
ARE,BOG,1750,232,922221
ARE,BOG,5006,2001,7939973
ARE,BOG,3875,1137,4586827
ARE,BOG,572,5260,21653263
ARE,BOG,90,568,2249722
ARE,BOG,12,86,342452
ARE,BOG,105,685,2713460
ARE,BOG,200,1428,5659978
ARE,BOG,1500,8964,35529441
ARE,BOG,40,262,1040041
ARE,BOG,30,200,791921
ARE,BOG,1125,9090,36028851
ARE,BOG,526,4403,17451202
ARE,BOG,20,152,602463
ARE,BOG,28,196,776067
ARE,BOG,87,987,3984707
ARE,BOG,447,1165,4631428
ARE,BOG,556,1827,7260460
ARE,BOG,2499,11995,47682000
ARE,BOG,125,725,2883209
ARE,BOG,2794,16799,66783692
ARE,BOG,25,168,669803
ARE,BOG,70,262,1042330
ARE,BOG,250,774,3069006
ARE,BOG,2465,15387,61172571
ARE,BOG,1191,7506,29798991
ARE,BOG,4674,3233,13140407
ARE,BOG,105,203,803217
ARE,BOG,541,2007,7955321
ARE,BOG,19230,2884,11432918
ARE,BOG,1196,604,2393204
ARE,BOG,18700,2120,8578254
ARE,BOG,4750,927,3750457
ARE,BOG,1050,158,637420
ARE,BOG,24000,3569,14510683
ARE,BOG,267521,44908,182577492
ARE,BOG,2200,359,1449351
ARE,BOG,600,168,678248
ARE,BOG,88,38,153636
ARE,BOG,33716,13030,52367091
ARE,BOG,17450,2390,9498478
ARE,BOG,94400,15122,60195692
ARE,BOG,75,345,1400752
ARE,BOG,200,5430,22353084
ARE,BOG,12,62,244156
ARE,BOG,150,955,3819533
ARE,BOG,18,89,352361
ARE,BOG,292,3029,12161904
ARE,BOG,1903,15402,61767088
ARE,BOG,88,578,2288962
ARE,BOG,54,80,329986
ARE,BOG,23,142,562431
ARE,BOG,386,2506,10222461
ARE,BOG,812,6133,24597587
ARE,BOG,304,2937,12023424
ARE,BOG,86,505,2002594
ARE,BOG,40,223,884669
ARE,BOG,486,2819,11283400
ARE,BOG,75,8552,33994612
ARE,BOG,260,392,1568662
ARE,BOG,80,164,657791
ARE,BOG,25,44,176543
ARE,BOG,60,361,1446828
ARE,BOG,6,190,762563
ARE,BOG,29,74,294772
ARE,BOG,60,185,742098
ARE,BOG,38,297,1190104
ARE,BOG,33,232,927171
ARE,BOG,10,92,367544
ARE,BOG,53,285,1141242
ARE,BOG,4,47,187998
ARE,BOG,48,873,3496017
ARE,BOG,20,116,462865
ARE,BOG,48,470,1882979
ARE,BOG,4,48,192643
ARE,BOG,10,51,205259
ARE,BOG,9,30,121233
ARE,BOG,15,115,460822
ARE,BOG,3,39,156317
ARE,BOG,8,77,308229
ARE,BOG,2,16,65763
ARE,BOG,16,26,103411
ARE,BOG,10,6,25043
ARE,BOG,200,44,177489
ARE,BOG,1,5,20583
ARE,BOG,2,4,16466
ARE,BOG,8,16,65865
ESP,BOG,250,188,767312
ESP,BOG,5978,3574,14563031
ESP,BOG,57530,10358,41053073
ESP,BOG,21150,6066,24043016
ESP,BOG,6870,2338,9268808
ESP,BOG,2850,786,3216571
ESP,BOG,9500,1520,6220342
ESP,BOG,40000,6000,24553980
ESP,BOG,35604,19676,78280281
ESP,BOG,6,26,104354
ESP,BOG,180,0,718
ESP,BOG,186,2,7513
ESP,BOG,4,1,4788
ESP,BOG,1032,544,2200213
ESP,BOG,9,325,1309906
ESP,BOG,6,211,851340
ESP,BOG,1,13,52520
ESP,BOG,2,63,255624
ESP,BOG,52,1442,5815613
ESP,BOG,11,85,344247
ESP,BOG,6,114,460018
ESP,BOG,29,231,930524
ESP,BOG,11,641,2585524
ESP,BOG,2,70,281118
ESP,BOG,3,15,59297
ESP,BOG,0,13,54255
ESP,BOG,200,52,206796
ESP,BOG,36,42,173106
ESP,BOG,3220,1650,6742244
ESP,BOG,200,90,368310
ESP,BOG,6069,923,3720333
ESP,BOG,2000,600,2455398
ESP,BOG,29800,4110,16687216
ESP,BOG,60925,31590,126416914
ESP,BOG,9872,1981,7931303
ESP,BOG,450,45,181674
ESP,BOG,300,30,121116
ESP,BOG,140,14,56521
ESP,BOG,165,9,36415
ESP,BOG,11900,2774,11422075
ESP,BOG,97020,14941,61523035
ESP,BOG,4500,1524,6236711
ESP,BOG,1,500,2018595
ESP,BOG,12,3903,15520175
ESP,BOG,4,450,1788378
ESP,BOG,1,50,200253
ESP,BOG,5,250,1001265
ESP,BOG,7000,982,3964521
ESP,BOG,2,3578,14480843
ESP,BOG,836478,238633,959501742
ESP,BOG,99450,15560,63754625
ESP,BOG,523120,67893,274030156
ESP,BOG,64180,10681,42289266
ESP,BOG,400,234,947701
ESP,BOG,393004,77985,317119867
ESP,BOG,37180,5253,21374594
ESP,BOG,844640,127153,517016838
ESP,BOG,88800,21438,87162406
ESP,BOG,16320,5078,20539640
ESP,BOG,54535,12570,50837873
ESP,BOG,1800,270,1097763
ESP,BOG,56,636,2585842
ESP,BOG,406,2189,8734907
ESP,BOG,94,3120,12597809
ESP,BOG,173109,47578,193356691
ESP,BOG,53200,7186,29104426
ESP,BOG,157684,22605,91067661
ESP,BOG,80,486,1976787
ESP,BOG,144869,80761,327728860
ESP,BOG,15412,3098,12524480
ESP,BOG,84,1243,4978290
ESP,BOG,75,168,689529
ESP,BOG,60,260,1071960
ESP,BOG,250,1637,6740216
ESP,BOG,75,182,749219
ESP,BOG,72,300,1234154
ESP,BOG,99,1982,8081078
ESP,BOG,34,214,862021
ESP,BOG,8,179,724433
ESP,BOG,46,628,2513850
ESP,BOG,549,13363,53267612
ESP,BOG,15,307,1224632
ESP,BOG,46,415,1660530
ESP,BOG,508,37990,151015657
ESP,BOG,400,4,16149
ESP,BOG,3600,648,2575858
ESP,BOG,3000,1015,4097748
ESP,BOG,8440,1301,5252384
ESP,BOG,2100,642,2627276
ESP,BOG,167800,37734,153615776
ESP,BOG,76210,9203,37526311
ESP,BOG,1,17600,72025008
ESP,BOG,2,9300,38058669
ESP,BOG,48,2650,10722892
ESP,BOG,346995,96051,390165156
ESP,BOG,35400,5183,20955757
ESP,BOG,964930,148011,601691061
ESP,BOG,5,5092,20585873
ESP,BOG,207300,54247,221166161
ESP,BOG,236800,33016,133205907
ESP,BOG,152300,37627,153066552
ESP,BOG,55460,8446,33589186
ESP,BOG,8550,4580,18211939
ESP,BOG,605,2608,10337783
ESP,BOG,360,1380,5469727
ESP,BOG,402,1902,7686121
ESP,BOG,240,968,3836736
ESP,BOG,200,816,3234273
ESP,BOG,145,792,3139147
ESP,BOG,200,896,3551359
ESP,BOG,9418,753,2996310
ESP,BOG,17866,1251,4973516
ESP,BOG,11198,3526,14337195
ESP,BOG,539441,121919,492427079
ESP,BOG,3000,360,1456024
ESP,BOG,351080,72933,292076350
ESP,BOG,27300,4857,19654020
ESP,BOG,10603,1318,5322591
ESP,BOG,10644,2126,8591503
ESP,BOG,21485,22740,92032900
ESP,BOG,1144,3231,13062144
ESP,BOG,282,804,3290233
ESP,BOG,55,178,729253
ESP,BOG,343,1601,6553457
ESP,BOG,458,3452,14068992
ESP,BOG,288,2024,8045582
ESP,BOG,1116,3167,12751025
ESP,BOG,604,2308,9445302
ESP,BOG,965,3344,13553992
ESP,BOG,552,3792,15458924
ESP,BOG,2566,10314,41906569
ESP,BOG,76,266,1075019
ESP,BOG,54,213,851044
ESP,BOG,430,2004,8108219
ESP,BOG,732,2807,11486352
ESP,BOG,15,101,401842
ESP,BOG,29,2949,11928756
ESP,BOG,300,980,3908452
ESP,BOG,163,1972,7860607
ESP,BOG,1239,25722,103186332
ESP,BOG,27,335,1330820
ESP,BOG,44,320,1273510
ESP,BOG,6,5619,22845674
ESP,BOG,85,52062,213055457
ESP,BOG,3,1818,7438628
ESP,BOG,2125,536,2169372
ESP,BOG,14,1080,4334600
ESP,BOG,0,3,11304
ESP,BOG,19,124,500208
ESP,BOG,4000,1040,4181258
ESP,BOG,120,507,2028586
ESP,BOG,13100,786,3159250
ESP,BOG,36,554,2204318
ESP,BOG,1,30,121116
ESP,BOG,30,253,1005300
ESP,BOG,1008,765,3067471
ESP,BOG,0,78,314901
ESP,BOG,36,291,1172884
ESP,BOG,1,2962,11722915
ESP,BOG,250,2,10093
ESP,BOG,400,8,31709
ESP,BOG,130,2,8114
ESP,BOG,100,1,4057
ESP,BOG,1,3838,15263112
ESP,BOG,600,2080,8512046
ESP,BOG,42780,6420,25919592
ESP,BOG,125600,14462,58203075
ESP,BOG,221955,70122,282493524
ESP,BOG,5000,125,507118
ESP,BOG,3024,145,588865
ESP,BOG,17,60,243416
ESP,BOG,309150,47294,188696461
ESP,BOG,7250,1434,5782495
ESP,BOG,12,490,2003687
ESP,BOG,60,1507,6165136
ESP,BOG,54,1075,4400360
ESP,BOG,24,407,1664596
ESP,BOG,150,207,847358
ESP,BOG,570,28,116631
ESP,BOG,570,28,116631
ESP,BOG,2660,340,1373438
ESP,BOG,2400,312,1257574
ESP,BOG,250,47,189202
ESP,BOG,2940,893,3562653
ESP,BOG,84000,21238,85953736
ESP,BOG,778975,194274,788176409
ESP,BOG,7930,1031,4172166
ESP,BOG,14405,21442,86911829
ESP,BOG,907940,107546,434775070
ESP,BOG,10838,31133,126399915
ESP,BOG,1759,3255,13217209
ESP,BOG,83040,12395,50324829
ESP,BOG,1900,418,1697143
ESP,BOG,2750,1182,4801127
ESP,BOG,13854,15161,61478300
ESP,BOG,85510,2993,12320336
ESP,BOG,6500,1082,4413829
ESP,BOG,120900,34586,137746474
ESP,BOG,60440,6449,26293780
ESP,BOG,400,100,397509
ESP,BOG,1450,348,1419785
ESP,BOG,191850,38648,155859823
ESP,BOG,166110,26439,105881487
ESP,BOG,2574350,370273,1481836222
ESP,BOG,2728,468,1866358
ESP,BOG,42440,12863,51790564
ESP,BOG,5880,1375,5467360
ESP,BOG,110200,16769,66940925
ESP,BOG,685,538,2137552
ESP,BOG,7664,2461,9786526
ESP,BOG,378,2868,11405577
ESP,BOG,718412,210398,845687466
ESP,BOG,84820,11176,44638327
ESP,BOG,400,100,409233
ESP,BOG,131958,22369,89632048
ESP,BOG,40,22,87490
ESP,BOG,3949,2647,10571120
ESP,BOG,824,3655,14903206
ESP,BOG,596,9043,37002046
ESP,BOG,216,1170,4685920
ESP,BOG,200,2,7954
ESP,BOG,4000,340,1391392
ESP,BOG,484910,64008,261942350
ESP,BOG,600,118,481258
ESP,BOG,300,61,250451
ESP,BOG,14350,4548,18345859
ESP,BOG,1360,218,865360
ESP,BOG,453940,75711,301091329
ESP,BOG,41175,12056,48630901
ESP,BOG,13800,3621,14352087
ESP,BOG,157340,11097,44764702
ESP,BOG,214420,23708,95635897
ESP,BOG,51450,10121,40829381
ESP,BOG,1140,271,1094459
ESP,BOG,397,1122,4527450
ESP,BOG,23350,6034,24418643
ESP,BOG,23900,5736,23270608
ESP,BOG,27220,3571,14451825
ESP,BOG,254220,30807,124678508
ESP,BOG,713,1255,5090973
ESP,BOG,110,58,235303
ESP,BOG,10900,3390,13943025
ESP,BOG,49500,3569,14671360
